,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
51,2021-08-06,6.3e-06,6.42e-06,6.13e-06,6.22e-06,7616458730939.0,6.3e-06,6.42e-06,6.13e-06,6.22e-06,7616458730939.0,0.0,1.0
52,2021-08-07,7.8e-06,7.89e-06,6.29e-06,6.31e-06,27548204074135.0,7.8e-06,7.89e-06,6.29e-06,6.31e-06,27548204074135.0,0.0,1.0
53,2021-08-08,7.29e-06,8.88e-06,7.23e-06,7.77e-06,40481804313093.0,7.29e-06,8.88e-06,7.23e-06,7.77e-06,40481804313093.0,0.0,1.0
54,2021-08-09,7.62e-06,7.88e-06,7.09e-06,7.29e-06,18668986306119.0,7.62e-06,7.88e-06,7.09e-06,7.29e-06,18668986306119.0,0.0,1.0
55,2021-08-1,7.56e-06,7.9e-06,7.34e-06,7.62e-06,11147030038411.0,7.56e-06,7.9e-06,7.34e-06,7.62e-06,11147030038411.0,0.0,1.0
56,2021-08-11,7.77e-06,8.28e-06,7.5e-06,7.56e-06,18373483866672.0,7.77e-06,8.28e-06,7.5e-06,7.56e-06,18373483866672.0,0.0,1.0
57,2021-08-12,7.65e-06,8.22e-06,7.43e-06,7.77e-06,14599823851601.0,7.65e-06,8.22e-06,7.43e-06,7.77e-06,14599823851601.0,0.0,1.0
58,2021-08-13,8.13e-06,8.18e-06,7.6e-06,7.64e-06,5586183455106.0,8.13e-06,8.18e-06,7.6e-06,7.64e-06,5586183455106.0,0.0,1.0
59,2021-08-14,8.13e-06,8.57e-06,7.81e-06,8.13e-06,14960938387490.0,8.13e-06,8.57e-06,7.81e-06,8.13e-06,14960938387490.0,0.0,1.0
60,2021-08-15,8.55e-06,8.76e-06,7.86e-06,8.12e-06,17630125442959.0,8.55e-06,8.76e-06,7.86e-06,8.12e-06,17630125442959.0,0.0,1.0
61,2021-08-16,9.04e-06,9.48e-06,8.36e-06,8.55e-06,32200403837756.0,9.04e-06,9.48e-06,8.36e-06,8.55e-06,32200403837756.0,0.0,1.0
62,2021-08-17,8.05e-06,9.37e-06,8e-06,9.04e-06,22737129321762.0,8.05e-06,9.37e-06,8e-06,9.04e-06,22737129321762.0,0.0,1.0
63,2021-08-18,8.02e-06,8.33e-06,7.77e-06,8.05e-06,16103842016744.0,8.02e-06,8.33e-06,7.77e-06,8.05e-06,16103842016744.0,0.0,1.0
64,2021-08-19,8.35e-06,8.35e-06,7.86e-06,8.02e-06,10489411382325.0,8.35e-06,8.35e-06,7.86e-06,8.02e-06,10489411382325.0,0.0,1.0
65,2021-08-2,8.48e-06,8.6e-06,8.21e-06,8.35e-06,10148788510790.0,8.48e-06,8.6e-06,8.21e-06,8.35e-06,10148788510790.0,0.0,1.0
66,2021-08-21,8.14e-06,8.51e-06,8.11e-06,8.48e-06,8327903227603.0,8.14e-06,8.51e-06,8.11e-06,8.48e-06,8327903227603.0,0.0,1.0
67,2021-08-22,8.2e-06,8.44e-06,8.05e-06,8.13e-06,7426356474297.0,8.2e-06,8.44e-06,8.05e-06,8.13e-06,7426356474297.0,0.0,1.0
68,2021-08-23,8.19e-06,8.44e-06,8.13e-06,8.2e-06,7672769308276.0,8.19e-06,8.44e-06,8.13e-06,8.2e-06,7672769308276.0,0.0,1.0
