,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
47,2021-03-12,60.48,60.48,60.48,60.48,0,60.48,60.48,60.48,60.48,0,0.0,1.0
48,2021-03-15,60.87,60.87,60.87,60.87,0,60.87,60.87,60.87,60.87,0,0.0,1.0
49,2021-03-16,60.78,60.78,60.78,60.78,0,60.78,60.78,60.78,60.78,0,0.0,1.0
50,2021-03-17,60.95,60.95,60.95,60.95,0,60.95,60.95,60.95,60.95,0,0.0,1.0
51,2021-03-18,60.06,60.06,60.06,60.06,0,60.06,60.06,60.06,60.06,0,0.0,1.0
52,2021-03-19,60.03,60.03,60.03,60.03,0,60.03,60.03,60.03,60.03,0,0.0,1.0
53,2021-03-22,60.45,60.45,60.45,60.45,0,60.45,60.45,60.45,60.45,0,0.0,1.0
54,2021-03-23,59.99,59.99,59.99,59.99,0,59.99,59.99,59.99,59.99,0,0.0,1.0
55,2021-03-24,59.66,59.66,59.66,59.66,0,59.66,59.66,59.66,59.66,0,0.0,1.0
56,2021-03-25,59.98,59.98,59.98,59.98,0,59.98,59.98,59.98,59.98,0,0.0,1.0
57,2021-03-26,60.97,60.97,60.97,60.97,0,60.97,60.97,60.97,60.97,0,0.0,1.0
58,2021-03-29,60.92,60.92,60.92,60.92,0,60.92,60.92,60.92,60.92,0,0.0,1.0
59,2021-03-3,60.74,60.74,60.74,60.74,0,60.74,60.74,60.74,60.74,0,0.0,1.0
60,2021-03-31,60.96,60.96,60.96,60.96,0,60.96,60.96,60.96,60.96,0,0.0,1.0
61,2021-04-01,61.68,61.68,61.68,61.68,0,61.68,61.68,61.68,61.68,0,0.0,1.0
62,2021-04-05,62.58,62.58,62.58,62.58,0,62.58,62.58,62.58,62.58,0,0.0,1.0
63,2021-04-06,62.52,62.52,62.52,62.52,0,62.52,62.52,62.52,62.52,0,0.0,1.0
64,2021-04-07,62.62,62.62,62.62,62.62,0,62.62,62.62,62.62,62.62,0,0.0,1.0
65,2021-04-08,62.89,62.89,62.89,62.89,0,62.89,62.89,62.89,62.89,0,0.0,1.0
66,2021-04-09,63.38,63.38,63.38,63.38,0,63.38,63.38,63.38,63.38,0,0.0,1.0
67,2021-04-12,63.37,63.37,63.37,63.37,0,63.37,63.37,63.37,63.37,0,0.0,1.0
68,2021-04-13,63.58,63.58,63.58,63.58,0,63.58,63.58,63.58,63.58,0,0.0,1.0
69,2021-04-14,63.33,63.33,63.33,63.33,0,63.33,63.33,63.33,63.33,0,0.0,1.0
70,2021-04-15,64.03,64.03,64.03,64.03,0,64.03,64.03,64.03,64.03,0,0.0,1.0
71,2021-04-16,64.26,64.26,64.26,64.26,0,64.26,64.26,64.26,64.26,0,0.0,1.0
72,2021-04-19,63.92,63.92,63.92,63.92,0,63.92,63.92,63.92,63.92,0,0.0,1.0
73,2021-04-2,63.49,63.49,63.49,63.49,0,63.49,63.49,63.49,63.49,0,0.0,1.0
74,2021-04-21,64.08,64.08,64.08,64.08,0,64.08,64.08,64.08,64.08,0,0.0,1.0
75,2021-04-22,63.49,63.49,63.49,63.49,0,63.49,63.49,63.49,63.49,0,0.0,1.0
76,2021-04-23,64.19,64.19,64.19,64.19,0,64.19,64.19,64.19,64.19,0,0.0,1.0
77,2021-04-26,64.3,64.3,64.3,64.3,0,64.3,64.3,64.3,64.3,0,0.0,1.0
78,2021-04-27,64.29,64.29,64.29,64.29,0,64.29,64.29,64.29,64.29,0,0.0,1.0
79,2021-04-28,64.24,64.24,64.24,64.24,0,64.24,64.24,64.24,64.24,0,0.0,1.0
80,2021-04-29,64.67,64.67,64.67,64.67,0,64.67,64.67,64.67,64.67,0,0.0,1.0
81,2021-04-3,64.21,64.21,64.21,64.21,0,64.21,64.21,64.21,64.21,0,0.0,1.0
82,2021-05-03,64.39,64.39,64.39,64.39,0,64.39,64.39,64.39,64.39,0,0.0,1.0
83,2021-05-04,63.96,63.96,63.96,63.96,0,63.96,63.96,63.96,63.96,0,0.0,1.0
84,2021-05-05,64.0,64.0,64.0,64.0,0,64.0,64.0,64.0,64.0,0,0.0,1.0
85,2021-05-06,64.54,64.54,64.54,64.54,0,64.54,64.54,64.54,64.54,0,0.0,1.0
86,2021-05-07,65.02,65.02,65.02,65.02,0,65.02,65.02,65.02,65.02,0,0.0,1.0
87,2021-05-1,64.35,64.35,64.35,64.35,0,64.35,64.35,64.35,64.35,0,0.0,1.0
88,2021-05-11,63.79,63.79,63.79,63.79,0,63.79,63.79,63.79,63.79,0,0.0,1.0
89,2021-05-12,62.43,62.43,62.43,62.43,0,62.43,62.43,62.43,62.43,0,0.0,1.0
90,2021-05-13,63.2,63.2,63.2,63.2,0,63.2,63.2,63.2,63.2,0,0.0,1.0
91,2021-05-14,64.15,64.15,64.15,64.15,0,64.15,64.15,64.15,64.15,0,0.0,1.0
92,2021-05-17,63.99,63.99,63.99,63.99,0,63.99,63.99,63.99,63.99,0,0.0,1.0
93,2021-05-18,63.45,63.45,63.45,63.45,0,63.45,63.45,63.45,63.45,0,0.0,1.0
94,2021-05-19,63.27,63.27,63.27,63.27,0,63.27,63.27,63.27,63.27,0,0.0,1.0
95,2021-05-2,63.94,63.94,63.94,63.94,0,63.94,63.94,63.94,63.94,0,0.0,1.0
96,2021-05-21,63.9,63.9,63.9,63.9,0,63.9,63.9,63.9,63.9,0,0.0,1.0
97,2021-05-24,64.54,64.54,64.54,64.54,0,64.54,64.54,64.54,64.54,0,0.0,1.0
98,2021-05-25,64.4,64.4,64.4,64.4,0,64.4,64.4,64.4,64.4,0,0.0,1.0
99,2021-05-26,64.52,64.52,64.52,64.52,0,64.52,64.52,64.52,64.52,0,0.0,1.0
100,2021-05-27,64.6,64.6,64.6,64.6,0,64.6,64.6,64.6,64.6,0,0.0,1.0
101,2021-05-28,64.66,64.66,64.66,64.66,0,64.66,64.66,64.66,64.66,0,0.0,1.0
102,2021-06-01,64.63,64.63,64.63,64.63,0,64.63,64.63,64.63,64.63,0,0.0,1.0
103,2021-06-02,64.73,64.73,64.73,64.73,0,64.73,64.73,64.73,64.73,0,0.0,1.0
104,2021-06-03,64.51,64.51,64.51,64.51,0,64.51,64.51,64.51,64.51,0,0.0,1.0
105,2021-06-04,65.08,65.08,65.08,65.08,0,65.08,65.08,65.08,65.08,0,0.0,1.0
106,2021-06-07,65.03,65.03,65.03,65.03,0,65.03,65.03,65.03,65.03,0,0.0,1.0
107,2021-06-08,65.04,65.04,65.04,65.04,0,65.04,65.04,65.04,65.04,0,0.0,1.0
108,2021-06-09,64.92,64.92,64.92,64.92,0,64.92,64.92,64.92,64.92,0,0.0,1.0
109,2021-06-1,65.23,65.23,65.23,65.23,0,65.23,65.23,65.23,65.23,0,0.0,1.0
110,2021-06-11,65.36,65.36,65.36,65.36,0,65.36,65.36,65.36,65.36,0,0.0,1.0
111,2021-06-14,65.49,65.49,65.49,65.49,0,65.49,65.49,65.49,65.49,0,0.0,1.0
112,2021-06-15,65.36,65.36,65.36,65.36,0,65.36,65.36,65.36,65.36,0,0.0,1.0
113,2021-06-16,65.01,65.01,65.01,65.01,0,65.01,65.01,65.01,65.01,0,0.0,1.0
114,2021-06-17,64.98,64.98,64.98,64.98,0,64.98,64.98,64.98,64.98,0,0.0,1.0
115,2021-06-18,64.13,64.13,64.13,64.13,0,64.13,64.13,64.13,64.13,0,0.0,1.0
116,2021-06-21,65.03,65.03,65.03,65.03,0,65.03,65.03,65.03,65.03,0,0.0,1.0
117,2021-06-22,65.37,65.37,65.37,65.37,0,65.37,65.37,65.37,65.37,0,0.0,1.0
118,2021-06-23,65.3,65.3,65.3,65.3,0,65.3,65.3,65.3,65.3,0,0.0,1.0
119,2021-06-24,65.68,65.68,65.68,65.68,0,65.68,65.68,65.68,65.68,0,0.0,1.0
120,2021-06-25,65.9,65.9,65.9,65.9,0,65.9,65.9,65.9,65.9,0,0.0,1.0
121,2021-06-28,66.05,66.05,66.05,66.05,0,66.05,66.05,66.05,66.05,0,0.0,1.0
122,2021-06-29,66.08,66.08,66.08,66.08,0,66.08,66.08,66.08,66.08,0,0.0,1.0
123,2021-06-3,66.17,66.17,66.17,66.17,0,66.17,66.17,66.17,66.17,0,0.0,1.0
124,2021-07-01,66.52,66.52,66.52,66.52,0,66.52,66.52,66.52,66.52,0,0.0,1.0
125,2021-07-02,67.03,67.03,67.03,67.03,0,67.03,67.03,67.03,67.03,0,0.0,1.0
126,2021-07-06,66.89,66.89,66.89,66.89,0,66.89,66.89,66.89,66.89,0,0.0,1.0
127,2021-07-07,67.12,67.12,67.12,67.12,0,67.12,67.12,67.12,67.12,0,0.0,1.0
128,2021-07-08,66.56,66.56,66.56,66.56,0,66.56,66.56,66.56,66.56,0,0.0,1.0
129,2021-07-09,67.31,67.31,67.31,67.31,0,67.31,67.31,67.31,67.31,0,0.0,1.0
130,2021-07-12,67.54,67.54,67.54,67.54,0,67.54,67.54,67.54,67.54,0,0.0,1.0
131,2021-07-13,67.3,67.3,67.3,67.3,0,67.3,67.3,67.3,67.3,0,0.0,1.0
132,2021-07-14,67.39,67.39,67.39,67.39,0,67.39,67.39,67.39,67.39,0,0.0,1.0
133,2021-07-15,67.17,67.17,67.17,67.17,0,67.17,67.17,67.17,67.17,0,0.0,1.0
134,2021-07-16,66.66,66.66,66.66,66.66,0,66.66,66.66,66.66,66.66,0,0.0,1.0
135,2021-07-19,65.61,65.61,65.61,65.61,0,65.61,65.61,65.61,65.61,0,0.0,1.0
136,2021-07-2,66.6,66.6,66.6,66.6,0,66.6,66.6,66.6,66.6,0,0.0,1.0
137,2021-07-21,67.15,67.15,67.15,67.15,0,67.15,67.15,67.15,67.15,0,0.0,1.0
138,2021-07-22,67.29,67.29,67.29,67.29,0,67.29,67.29,67.29,67.29,0,0.0,1.0
139,2021-07-23,67.98,67.98,67.98,67.98,0,67.98,67.98,67.98,67.98,0,0.0,1.0
140,2021-07-26,68.14,68.14,68.14,68.14,0,68.14,68.14,68.14,68.14,0,0.0,1.0
141,2021-07-27,67.82,67.82,67.82,67.82,0,67.82,67.82,67.82,67.82,0,0.0,1.0
