,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
25,2021-02-09,358.78,359.33,357.77,358.22,1882162,356.331895661,356.8781427835,355.3287873088,355.7757167727,1882162,0.0,1.0
26,2021-02-1,358.64,360.61,356.3,360.53,2388804,356.1928509389,358.1494088141,353.8688177268,358.0699546872,2388804,0.0,1.0
27,2021-02-11,359.22,360.1,356.8376,359.71,2237200,356.768893359,357.642888755,354.4027494596,357.2555498864,2237200,0.0,1.0
28,2021-02-12,361.05,361.19,358.36,358.45,2144471,358.5864065121,358.7254512342,355.9147614947,356.0041473875,2144471,0.0,1.0
29,2021-02-16,360.71,362.37,359.98,362.15,4408452,358.2487264727,359.8973996061,357.5237075647,359.6789007571,4408452,0.0,1.0
30,2021-02-17,360.79,360.97,357.9222,359.03,3208028,358.3281805996,358.5069523852,355.4799487852,356.5801898076,3208028,0.0,1.0
31,2021-02-18,359.25,359.93,356.49,358.24,3017068,356.7986886566,357.4740487354,354.0575212782,355.7955803044,3017068,0.0,1.0
32,2021-02-19,358.59,360.71,358.14,360.47,2487098,356.1431921096,358.2487264727,355.6962626457,358.010364092,2487098,0.0,1.0
33,2021-02-22,355.77,358.19,355.56,355.84,3231900,353.342434136,355.7459214751,353.1338670529,353.4119564971,3231900,0.0,1.0
34,2021-02-23,356.22,357.56,349.53,353.69,5251055,353.7893635999,355.1202202256,347.145012237,351.2766268364,5251055,0.0,1.0
35,2021-02-24,360.16,360.58,354.2,355.15,3301220,357.7024793502,358.1196135165,351.7831468954,352.7266646525,3301220,0.0,1.0
36,2021-02-25,351.52,360.27,350.08,359.03,6981285,349.1214336439,357.8117287747,347.6912593595,356.5801898076,6981285,0.0,1.0
37,2021-02-26,349.59,354.4678,347.71,353.47,7450604,347.2046028322,352.0491195852,345.3374308498,351.0581279874,7450604,0.0,1.0
38,2021-03-01,358.12,359.39,354.5,354.55,3725252,355.676399114,356.9377333787,352.0810998713,352.1307587006,3725252,0.0,1.0
39,2021-03-02,355.35,358.63,355.16,358.38,5462610,352.9252999697,356.1829191731,352.7365964183,355.9346250265,5462610,0.0,1.0
40,2021-03-03,350.66,355.64,350.56,354.7,6317636,348.2673017796,353.2133211798,348.167984121,352.2797351886,6317636,0.0,1.0
41,2021-03-04,346.34,353.02,341.915,350.49,6604466,343.9767789265,350.6111985235,339.5819725317,348.0984617599,6604466,0.0,1.0
42,2021-03-05,352.69,353.73,342.59,349.77,8721265,350.28345025,351.3163538998,340.2523667276,347.3833746178,8721265,0.0,1.0
43,2021-03-08,350.96,356.4,350.66,353.63,5663478,348.5652547555,353.9681353854,348.2673017796,351.2170362412,5663478,0.0,1.0
44,2021-03-09,355.87,358.46,354.23,354.75,6075087,353.4417517947,356.0140791534,351.812942193,352.3293940179,6075087,0.0,1.0
45,2021-03-1,358.07,359.84,356.88,358.3,7231407,355.6267402847,357.3846628426,354.4448601469,355.8551708996,7231407,0.0,1.0
46,2021-03-11,361.85,363.76,360.1605,360.66,3340718,359.3809477812,361.2779150612,357.7029759385,358.1990676434,3340718,0.0,1.0
47,2021-03-12,362.36,362.45,359.666,360.5,4847336,359.8874678403,359.976853733,357.2118501166,358.0401593896,4847336,0.0,1.0
48,2021-03-15,364.46,364.75,360.45,362.67,3162271,361.9731386717,362.2611598817,357.9905005603,360.195352582,3162271,0.0,1.0
49,2021-03-16,364.05,365.78,363.25,365.12,3698397,361.5659362712,363.2841317657,360.7713950021,362.6286352187,3698397,0.0,1.0
50,2021-03-17,365.24,366.05,361.62,362.83,5011554,362.747816409,363.552289444,359.1525171663,360.3542608359,5011554,0.0,1.0
51,2021-03-18,359.87,364.76,359.28,362.73,5073991,357.4144581402,362.2710916476,356.8284839542,360.2549431772,5073991,0.0,1.0
52,2021-03-19,359.23,361.17,357.14,359.65,5382753,356.7788251249,358.7055877025,354.7030860594,357.1959592912,5382753,0.0,1.0
