,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
19,2021-02-01,377.6,378.7499,372.7,375.17,4393168,373.8346975886,374.9731311659,368.9835587693,371.4289287456,4393168,0.0,1.0
20,2021-02-02,382.96,384.64,380.97,381.03,3637599,379.14124944,380.8044970352,377.1710930623,377.2304947622,3637599,0.0,1.0
21,2021-02-03,383.26,385.11,381.91,383.87,3246975,379.4382579391,381.2698103505,378.101719693,380.0421752207,3246975,0.0,1.0
22,2021-02-04,387.6,387.64,384.2,384.42,1959747,383.7349808934,383.7745820266,380.3688845698,380.5866908025,1959747,0.0,1.0
23,2021-02-05,389.12,389.89,387.95,389.69,2560025,385.2398239557,386.0021457702,384.0814908091,385.8041401041,2560025,0.0,1.0
24,2021-02-08,392.05,392.05,389.86,390.74,3315269,388.140606964,388.140606964,385.9724449203,386.8436698511,3315269,0.0,1.0
25,2021-02-09,391.72,392.35,386.33,391.11,4722801,387.813897615,388.4376154632,382.4776449137,387.2099803334,4722801,0.0,1.0
26,2021-02-1,391.56,393.73,388.99,393.6001,2440096,387.6554930821,389.8038545593,385.1111202728,389.6752498791,2440096,0.0,1.0
27,2021-02-11,392.22,393.15,389.585,392.77,3114184,388.3089117802,389.2296381276,385.7001871294,388.853427362,3114184,0.0,1.0
28,2021-02-12,394.18,394.38,391.24,391.3,1945922,390.249367308,390.4473729741,387.3386840164,387.3980857162,1945922,0.0,1.0
29,2021-02-16,393.87,395.65,393.027,395.49,2379335,389.9424585255,391.7047089538,389.1078646429,391.5463044209,2379335,0.0,1.0
30,2021-02-17,393.92,394.09,390.8,391.9,2417489,389.991959942,390.1602647582,386.903071551,387.9921027145,2417489,0.0,1.0
31,2021-02-18,392.25,392.9884,389.21,391.02,2847509,388.3386126301,389.0696495494,385.3289265055,387.1208777837,2847509,0.0,1.0
32,2021-02-19,391.51,393.83,391.03,393.59,3051203,387.6059916656,389.9028573923,387.130778067,389.665250593,3051203,0.0,1.0
33,2021-02-22,388.53,391.08,388.22,388.5,2857217,384.6557072408,387.1802794835,384.3487984583,384.6260063909,2857217,0.0,1.0
34,2021-02-23,388.94,390.38,381.62,386.09,4439575,385.0616188563,386.4872596522,377.8146114772,382.2400381144,4439575,0.0,1.0
35,2021-02-24,393.21,393.67,386.74,387.72,3386610,389.2890398274,389.7444528594,382.8835565292,383.8537842931,3386610,0.0,1.0
36,2021-02-25,383.78,393.33,382.19,391.86,6172637,379.953072671,389.4078432271,378.3789276255,387.9525015813,6172637,0.0,1.0
37,2021-02-26,381.77,387.02,379.61,385.79,6195341,377.9631157267,383.1607644617,375.8246545329,381.9430296153,6195341,0.0,1.0
38,2021-03-01,391.03,392.3833,387.01,387.18,3903091,387.130778067,388.4705834066,383.1508641784,383.3191689946,3903091,0.0,1.0
39,2021-03-02,388.02,391.51,387.77,391.31,4502419,384.1507927922,387.6059916656,383.9032857096,387.4079859995,4502419,0.0,1.0
40,2021-03-03,382.84,388.25,382.73,387.27,5415317,379.0224460403,384.3784993082,378.913542924,383.4082715444,5415317,0.0,1.0
41,2021-03-04,378.1,385.42,373.26,382.62,7556105,374.3297117539,381.576719133,369.5379746344,378.8046398076,7556105,0.0,1.0
42,2021-03-05,385.07,386.21,374.02,381.87,6516028,381.2302092173,382.3588415141,370.2903961655,378.0621185598,6516028,0.0,1.0
43,2021-03-08,383.19,389.13,382.83,386.08,3885653,379.368955956,385.2497242391,379.012545757,382.2301378311,3885653,0.0,1.0
44,2021-03-09,388.59,391.37,386.79,387.3,3586870,384.7151089406,387.4673876993,382.9330579457,383.4379723943,3586870,0.0,1.0
45,2021-03-1,390.97,392.87,389.64,391.17,3426254,387.0713763671,388.952430195,385.7546386876,387.2693820332,3426254,0.0,1.0
46,2021-03-11,394.99,397.14,393.2312,393.728,2818112,391.0512902557,393.1798511662,389.310028428,389.8018745026,2818112,0.0,1.0
47,2021-03-12,395.61,395.72,392.67,393.57,3389295,391.6651078206,391.7740109369,388.7544245289,389.6454500264,3389295,0.0,1.0
48,2021-03-15,398.01,398.22,393.55,395.84,2330748,394.0411758137,394.2490817631,389.6256494598,391.8928143366,2330748,0.0,1.0
49,2021-03-16,397.45,399.36,396.5823,398.61,3722030,393.4867599486,395.3777140598,392.6277123663,394.635192812,3722030,0.0,1.0
50,2021-03-17,398.75,399.65,394.81,396.04,4506225,394.7737967783,395.6648222757,390.8730851562,392.0908200027,4506225,0.0,1.0
51,2021-03-18,392.93,398.24,392.25,395.99,4827129,389.0118318949,394.2688823297,388.3386126301,392.0413185861,4827129,0.0,1.0
52,2021-03-19,392.2,394.33,389.92,392.68,6090840,388.2891112136,390.3978715575,386.0318466201,388.7643248123,6090840,0.0,1.0
53,2021-03-22,395.3,396.86,392.76,392.82,3791578,391.3581990381,392.9026432337,388.8435270787,388.9029287785,3791578,0.0,1.0
54,2021-03-23,392.22,396.24,391.41,394.69,5846475,388.3089117802,392.2888256688,387.5069888325,390.7542817565,5846475,0.0,1.0
55,2021-03-24,390.21,395.54,390.21,393.77,6597368,386.318954836,391.5958058374,386.318954836,389.8434556925,6597368,0.0,1.0
56,2021-03-25,391.12,392.0,385.34,387.41,5574728,388.5179077508,389.3920531763,382.7763616606,384.8325901047,5574728,1.311101,1.0
57,2021-03-26,397.45,397.89,391.758,392.38,3625948,394.805794732,395.2428674447,389.1516631843,389.7695250646,3625948,0.0,1.0
58,2021-03-29,397.25,398.2,394.27,395.86,3798426,394.6071253171,395.5508050378,391.6469510353,393.2263728836,3798426,0.0,1.0
59,2021-03-3,396.27,396.9,394.5,395.91,3612926,393.6336451841,394.259453841,391.8754208624,393.2760402373,3612926,0.0,1.0
60,2021-03-31,397.82,399.48,396.79,396.8,5233340,395.1733331495,396.8222892931,394.1501856628,394.1601191336,5233340,0.0,1.0
61,2021-04-01,402.08,402.2,399.66,399.88,7300956,399.4049916866,399.5241933355,397.0010917664,397.2196281228,7300956,0.0,1.0
62,2021-04-05,407.85,408.48,404.91,404.99,5645351,405.136604306,405.7624129629,402.2161639072,402.2956316732,5645351,0.0,1.0
63,2021-04-06,407.6,408.75,406.94,407.31,3624086,404.8882675374,406.030616673,404.2326584683,404.6001968858,3624086,0.0,1.0
64,2021-04-07,408.11,408.48,406.99,407.43,2974626,405.3948745454,405.7624129629,404.282325822,404.7193985348,2974626,0.0,1.0
65,2021-04-08,410.01,410.11,408.47,409.47,4125477,407.2822339868,407.3815686942,405.7524794922,406.7458265666,4125477,0.0,1.0
66,2021-04-09,412.98,413.2,409.8,409.94,3052119,410.2324747978,410.4510111542,407.0736311012,407.2126996916,3052119,0.0,1.0
67,2021-04-12,413.15,413.47,411.76,412.36,2980465,410.4013438005,410.7192148643,409.020591367,409.6165996117,2980465,0.0,1.0
68,2021-04-13,414.36,415.08,412.66,413.06,8665333,411.6032937606,412.3185036542,409.914603734,410.3119425638,8665333,0.0,1.0
69,2021-04-14,412.98,415.51,412.425,414.36,3981195,410.2324747978,412.7456428962,409.6811671715,411.6032937606,3981195,0.0,1.0
70,2021-04-15,417.42,417.72,415.25,415.25,4443842,414.6429358083,414.9409399306,412.4873726568,412.4873726568,4443842,0.0,1.0
71,2021-04-16,418.89,419.48,417.33,418.82,2707256,416.1031560077,416.6892307816,414.5535345716,416.0336217125,2707256,0.0,1.0
72,2021-04-19,416.84,418.32,415.35,417.8,4418718,414.0667945051,415.5369481753,412.5867073642,415.0204076966,4418718,0.0,1.0
73,2021-04-2,413.81,416.23,412.18,415.48,6145211,411.0569528696,413.4608527897,409.4377971383,412.7158424839,6145211,0.0,1.0
74,2021-04-21,417.68,417.89,412.94,413.0797,3875754,414.9012060477,415.1098089333,410.1927409149,410.3315115012,3875754,0.0,1.0
75,2021-04-22,413.97,418.34,412.71,417.43,6300016,411.2158884015,415.5568151168,409.9642710878,414.6528692791,6300016,0.0,1.0
76,2021-04-23,418.31,419.84,414.38,414.47,4566010,415.5270147046,417.0468357284,411.6231607021,411.7125619388,4566010,0.0,1.0
77,2021-04-26,419.25,419.81,418.59,419.04,4583362,416.4607609545,417.0170353162,415.8051518854,416.2521580689,4583362,0.0,1.0
78,2021-04-27,419.12,419.73,417.94,419.53,3281046,416.3316258348,416.9375675502,415.159476287,416.7388981354,3281046,0.0,1.0
79,2021-04-28,418.96,420.6,418.5,419.38,5500198,416.1726903029,417.801779505,415.7157506487,416.5898960742,5500198,0.0,1.0
80,2021-04-29,421.61,422.28,418.01,421.96,4089173,418.8050600502,419.47060259,415.2290105822,419.1527315262,4089173,0.0,1.0
81,2021-04-3,418.88,420.133,417.93,419.23,4920060,416.093222537,417.3378864212,415.1495428163,416.440894013,4920060,0.0,1.0
82,2021-05-03,419.78,421.43,419.28,421.02,4672068,416.987234904,418.6262575768,416.4905613668,418.2189852763,4672068,0.0,1.0
